Date,Adj Close,SMA_20,SMA_50,Return,Strategy1,Strategy4
2/01/2012 0:00,156.643,152.1183,150.47194,0,0,0
3/01/2012 0:00,156.643,152.5544,150.44286,0,0,0
4/01/2012 0:00,156.643,153.15405,150.39198,0,0,0
5/01/2012 0:00,156.643,153.68105,150.35564,0,0,0
6/01/2012 0:00,167.183,154.1717,150.26114,0.06511969,0.06511969,0.06511969
9/01/2012 0:00,169,155.04395,150.45014,0.010809694,0.010809694,0.010809694
10/01/2012 0:00,166.819,155.8617,150.76996,-0.012989323,-0.012989323,-0.012989323
11/01/2012 0:00,166.819,156.5704,151.08978,0,0,0
12/01/2012 0:00,166.819,157.29725,151.4314,0,0,0
13/01/2012 0:00,166.819,158.1695,151.8021,0,0,0
16/01/2012 0:00,161.731,158.91455,152.11464,-0.030974931,-0.030974931,-0.030974931
17/01/2012 0:00,162.822,159.55055,152.25274,0.006723118,0.006723118,0.006723118
18/01/2012 0:00,167.183,160.33195,152.41266,0.026431441,0.026431441,0.026431441
19/01/2012 0:00,167.183,160.8771,152.69614,0,0,0
20/01/2012 0:00,167.183,161.42225,153.05958,0,0,0
23/01/2012 0:00,167.183,161.94925,153.44482,0,0,0
24/01/2012 0:00,167.183,162.4944,153.75012,0,0,0
25/01/2012 0:00,167.183,163.0214,154.09902,0,0,0
26/01/2012 0:00,167.183,163.5484,154.48426,0,0,0
27/01/2012 0:00,167.183,164.0754,154.83316,0,0,0
30/01/2012 0:00,165.002,164.6024,155.23294,-0.013131426,-0.013131426,-0.013131426
31/01/2012 0:00,170.09,165.02035,155.61092,0.030370114,0.030370114,0.030370114
1/02/2012 0:00,171.181,165.6927,156.2433,0.006393768,0.006393768,0.006393768
2/02/2012 0:00,180.267,166.4196,156.98472,0.051717609,0.051717609,0.051717609
3/02/2012 0:00,178.086,167.6008,157.9224,-0.012172505,-0.012172505,-0.012172505
6/02/2012 0:00,175.179,168.14595,158.7365,-0.016458271,-0.016458271,-0.016458271
7/02/2012 0:00,176.996,168.4549,159.3907,0.010318825,0.010318825,0.010318825
8/02/2012 0:00,181.721,168.96375,160.00128,0.02634541,0.02634541,0.02634541
9/02/2012 0:00,180.63,169.70885,160.66276,-0.006021804,-0.006021804,-0.006021804
10/02/2012 0:00,178.45,170.3994,161.237,-0.01214229,-0.01214229,-0.01214229
13/02/2012 0:00,180.267,170.98095,161.84032,0.010130635,0.010130635,0.010130635
14/02/2012 0:00,180.63,171.90775,162.48724,0.002011655,0.002011655,0.002011655
15/02/2012 0:00,180.267,172.79815,163.20684,-0.002011655,-0.002011655,-0.002011655
16/02/2012 0:00,173.725,173.45235,163.89012,-0.036965496,-0.036965496,-0.036965496
17/02/2012 0:00,173.725,173.77945,164.42802,0,0,0
20/02/2012 0:00,179.54,174.10655,164.90776,0.032924435,0.032924435,0.032924435
21/02/2012 0:00,180.63,174.7244,165.44566,0.006052716,0.006052716,0.006052716
22/02/2012 0:00,190.443,175.39675,166.00536,0.052902197,0.052902197,0.052902197
23/02/2012 0:00,188.989,176.55975,166.76858,-0.007664125,-0.007664125,-0.007664125
24/02/2012 0:00,187.536,177.65005,167.56088,-0.007717985,-0.007717985,-0.007717985
27/02/2012 0:00,187.536,178.6677,168.27324,0,0,0
28/02/2012 0:00,187.536,179.7944,169.04374,0,0,0
29/02/2012 0:00,200.619,180.6667,169.85058,0.06743676,0.06743676,0.06743676
1/03/2012 0:00,208.252,182.1386,170.73736,0.037341298,0.037341298,0.037341298
2/03/2012 0:00,208.252,183.53785,171.7768,0,0,0
5/03/2012 0:00,204.254,185.04615,172.80898,-0.019384567,-0.019384567,-0.019384567
